decade,nominal,measured
100,500.0,500.03782
100,500.0,500.03782
100,500.0,500.03808
100,500.0,500.03757
100,500.0,500.03834
100,500.0,500.03757
100,500.0,500.03834
100,500.0,500.03808
100,500.0,500.03808
100,500.0,500.03757
100,500.0,500.03705
100,500.0,500.03782
100,500.0,500.03808
100,500.0,500.03808
100,500.0,500.03782
100,500.0,500.03757
100,500.0,500.03859
100,500.0,500.03834
100,500.0,500.03782
100,600.0,600.04211
100,600.0,600.04134
100,600.0,600.04083
100,600.0,600.04185
100,600.0,600.04134
100,600.0,600.04185
100,600.0,600.04108
100,600.0,600.04083
100,600.0,600.04185
100,600.0,600.04134
100,600.0,600.04134
100,600.0,600.0416
100,600.0,600.0416
100,600.0,600.04108
100,600.0,600.04134
100,600.0,600.04134
100,600.0,600.04134
100,600.0,600.0398
100,600.0,600.04211
100,600.0,600.04211
100,600.0,600.04006
100,600.0,600.04108
100,600.0,600.0434
100,600.0,600.04134
100,600.0,600.04211
100,600.0,600.0416
100,600.0,600.04185
100,600.0,600.04185
100,600.0,600.04185
100,600.0,600.0416
100,600.0,600.04083
100,600.0,600.04211
100,600.0,600.04185
100,600.0,600.0416
100,600.0,600.04134
100,600.0,600.04134
100,600.0,600.04185
100,600.0,600.0416
100,600.0,600.0416
100,600.0,600.0416
100,600.0,600.04134
100,600.0,600.0416
100,600.0,600.04262
100,600.0,600.0416
100,600.0,600.04211
100,600.0,600.04134
100,600.0,600.04211
100,600.0,600.04185
100,600.0,600.04211
100,600.0,600.0416
100,600.0,600.04083
100,600.0,600.04185
100,600.0,600.0416
100,600.0,600.0434
100,600.0,600.04134
100,600.0,600.04083
100,600.0,600.04134
100,600.0,600.04134
100,600.0,600.0416
100,600.0,600.04185
100,600.0,600.04108
100,600.0,600.04134
100,600.0,600.04185
100,600.0,600.04108
100,600.0,600.04031
100,600.0,600.04108
100,600.0,600.04185
100,600.0,600.04185
100,600.0,600.04134
100,600.0,600.04083
100,600.0,600.04057
100,600.0,600.04185
100,600.0,600.0416
100,600.0,600.04108
100,600.0,600.04134
100,600.0,600.04134
100,600.0,600.04275
100,600.0,600.04185
100,600.0,600.04134
100,600.0,600.04262
100,600.0,600.04185
100,600.0,600.04185
100,600.0,600.04185
100,600.0,600.04134
100,600.0,600.04083
100,600.0,600.0416
100,600.0,600.04134
100,600.0,600.04134
100,600.0,600.0416
100,600.0,600.04134
100,600.0,600.04198
100,600.0,600.04185
100,600.0,600.0416
100,600.0,600.04108
100,600.0,600.04147
100,600.0,600.04237
100,600.0,600.04108
100,600.0,600.04108
100,600.0,600.04211
100,600.0,600.04185
100,700.0,700.04637
100,700.0,700.04688
100,700.0,700.04714
100,700.0,700.0474
100,700.0,700.04688
100,700.0,700.04624
100,700.0,700.04714
100,700.0,700.04765
100,700.0,700.04688
100,700.0,700.04663
100,700.0,700.04663
100,700.0,700.04997
100,700.0,700.04611
100,700.0,700.04714
100,700.0,700.04663
100,700.0,700.04637
100,700.0,700.04714
100,700.0,700.04663
100,700.0,700.04663
100,700.0,700.04611
100,700.0,700.04663
100,700.0,700.04714
100,700.0,700.04688
100,700.0,700.04714
100,700.0,700.04688
100,700.0,700.04675
100,700.0,700.04714
100,700.0,700.04611
100,700.0,700.04663
100,700.0,700.04611
100,700.0,700.04688
100,700.0,700.04688
100,700.0,700.04714
100,700.0,700.04637
100,700.0,700.04663
100,700.0,700.04714
100,700.0,700.04688
100,700.0,700.04637
100,700.0,700.04663
100,700.0,700.04663
100,700.0,700.04714
100,700.0,700.04663
100,700.0,700.04714
100,700.0,700.04637
100,700.0,700.04663
100,700.0,700.04714
100,700.0,700.04663
100,700.0,700.04663
100,700.0,700.04688
100,700.0,700.04586
100,700.0,700.04663
100,700.0,700.04611
100,700.0,700.04663
100,700.0,700.04611
100,700.0,700.04688
100,700.0,700.04714
100,700.0,700.04688
100,700.0,700.04663
100,700.0,700.04714
100,700.0,700.04714
100,700.0,700.04663
100,700.0,700.04688
100,700.0,700.04688
100,700.0,700.04508
100,700.0,700.04765
100,700.0,700.0474
100,700.0,700.0456
100,700.0,700.04663
100,700.0,700.04637
100,700.0,700.04611
100,700.0,700.04637
100,700.0,700.04663
100,700.0,700.04637
100,700.0,700.04688
100,700.0,700.04714
100,700.0,700.0474
100,700.0,700.0474
100,700.0,700.04637
100,700.0,700.04611
100,700.0,700.04714
100,700.0,700.04663
100,700.0,700.04688
100,700.0,700.04586
100,700.0,700.04714
100,700.0,700.04688
100,700.0,700.04688
100,700.0,700.04688
100,700.0,700.04714
100,700.0,700.0474
100,700.0,700.04688
100,700.0,700.04714
100,700.0,700.0474
100,700.0,700.0474
100,700.0,700.04714
100,700.0,700.04663
100,700.0,700.04701
100,700.0,700.04663
100,700.0,700.04765
100,700.0,700.04765
100,700.0,700.0474
100,800.0,800.04969
100,800.0,800.04918
100,800.0,800.04892
100,800.0,800.04918
100,800.0,800.04918
100,800.0,800.04969
100,800.0,800.0502
100,800.0,800.04943
100,800.0,800.04969
100,800.0,800.04866
100,800.0,800.04918
100,800.0,800.04918
100,800.0,800.04918
100,800.0,800.04918
100,800.0,800.04918
100,800.0,800.04995
100,800.0,800.04918
100,800.0,800.04995
100,800.0,800.04918
100,800.0,800.04866
100,800.0,800.04995
100,800.0,800.04918
100,800.0,800.04943
100,800.0,800.04943
100,800.0,800.04892
100,800.0,800.04995
100,800.0,800.04969
100,800.0,800.04969
100,800.0,800.04918
100,800.0,800.04918
100,800.0,800.04943
100,800.0,800.04943
100,800.0,800.04866
100,800.0,800.04943
100,800.0,800.04866
100,800.0,800.04943
100,800.0,800.04918
100,800.0,800.04969
100,800.0,800.04918
100,800.0,800.04918
100,800.0,800.0502
100,800.0,800.04918
100,800.0,800.05508
100,800.0,800.04763
100,800.0,800.04969
100,800.0,800.04969
100,800.0,800.04969
100,800.0,800.04892
100,800.0,800.04943
100,800.0,800.0502
100,800.0,800.04943
100,800.0,800.04943
100,800.0,800.04969
100,800.0,800.04943
100,800.0,800.04995
100,800.0,800.04995
100,800.0,800.04943
100,800.0,800.04969
100,800.0,800.04918
100,800.0,800.04969
100,800.0,800.04969
100,800.0,800.04918
100,800.0,800.04892
100,800.0,800.04943
100,800.0,800.04956
100,800.0,800.04969
100,800.0,800.04943
100,800.0,800.04892
100,800.0,800.0493
100,800.0,800.04943
100,800.0,800.04918
100,800.0,800.04969
100,800.0,800.04866
100,800.0,800.04995
100,800.0,800.04969
100,800.0,800.04995
100,800.0,800.04943
100,800.0,800.04892
100,800.0,800.04943
100,800.0,800.04943
100,800.0,800.04943
100,800.0,800.04969
100,800.0,800.04892
100,800.0,800.0502
100,800.0,800.04892
100,800.0,800.04943
100,800.0,800.05149
100,800.0,800.04841
100,800.0,800.04943
100,800.0,800.04969
100,800.0,800.04943
100,800.0,800.04892
100,800.0,800.04969
100,800.0,800.04969
100,800.0,800.04841
100,800.0,800.04763
100,800.0,800.04969
100,800.0,800.04943
100,800.0,800.04866
100,800.0,800.04969
100,900.0,900.05758
100,900.0,900.05758
100,900.0,900.05784
100,900.0,900.05758
100,900.0,900.06195
100,900.0,900.05579
100,900.0,900.05707
100,900.0,900.05733
100,900.0,900.0581
100,900.0,900.05758
100,900.0,900.05784
100,900.0,900.05733
100,900.0,900.0581
100,900.0,900.05784
100,900.0,900.05733
100,900.0,900.0581
100,900.0,900.05758
100,900.0,900.05758
100,900.0,900.05758
100,900.0,900.05758
100,900.0,900.05784
100,900.0,900.05707
100,900.0,900.05861
100,900.0,900.05707
100,900.0,900.0581
100,900.0,900.05784
100,900.0,900.0581
100,900.0,900.05758
100,900.0,900.05707
100,900.0,900.05784
100,900.0,900.05707
100,900.0,900.05758
100,900.0,900.05784
100,900.0,900.05758
100,900.0,900.05733
100,900.0,900.05746
100,900.0,900.05733
100,900.0,900.05707
100,900.0,900.05733
100,900.0,900.05758
100,900.0,900.05733
100,900.0,900.05733
100,900.0,900.05707
100,900.0,900.05707
100,900.0,900.05733
100,900.0,900.05733
100,900.0,900.05707
100,900.0,900.05707
100,900.0,900.05758
100,900.0,900.05784
100,900.0,900.05758
100,900.0,900.05758
100,900.0,900.05733
100,900.0,900.05758
100,900.0,900.05758
100,900.0,900.05758
100,900.0,900.05707
100,900.0,900.05733
100,900.0,900.05758
100,900.0,900.05784
100,900.0,900.05733
100,900.0,900.05656
100,900.0,900.05758
100,900.0,900.05784
100,900.0,900.05784
100,900.0,900.05784
100,900.0,900.05707
100,900.0,900.05733
100,900.0,900.05784
100,900.0,900.05707
100,900.0,900.05758
100,900.0,900.05733
100,900.0,900.05733
100,900.0,900.05758
100,900.0,900.05733
100,900.0,900.05733
100,900.0,900.05733
100,900.0,900.05784
100,900.0,900.0581
100,900.0,900.05733
100,900.0,900.05707
100,900.0,900.05707
100,900.0,900.0581
100,900.0,900.05707
100,900.0,900.05784
100,900.0,900.05733
100,900.0,900.05681
100,900.0,900.05771
100,900.0,900.05758
100,900.0,900.05784
100,900.0,900.05913
100,900.0,900.05476
100,900.0,900.05758
100,900.0,900.0581
100,900.0,900.05733
100,900.0,900.05758
100,900.0,900.05733
100,900.0,900.05784
100,900.0,900.05733
100,900.0,900.05758
100,1000.0,1000.0627
100,1000.0,1000.0622
100,1000.0,1000.0626
100,1000.0,1000.0619
100,1000.0,1000.0629
100,1000.0,1000.0637
100,1000.0,1000.0627
100,1000.0,1000.0627
100,1000.0,1000.0629
100,1000.0,1000.0629
100,1000.0,1000.0624
100,1000.0,1000.0606
100,1000.0,1000.0622
100,1000.0,1000.0624
100,1000.0,1000.0622
100,1000.0,1000.0619
100,1000.0,1000.0624
100,1000.0,1000.0627
100,1000.0,1000.0622
100,1000.0,1000.0628
100,1000.0,1000.0627
100,1000.0,1000.0622
100,1000.0,1000.0622
100,1000.0,1000.0624
100,1000.0,1000.0624
100,1000.0,1000.0627
100,1000.0,1000.0622
100,1000.0,1000.0619
100,1000.0,1000.0626
100,1000.0,1000.0629
100,1000.0,1000.0627
100,1000.0,1000.0622
100,1000.0,1000.0624
100,1000.0,1000.0627
100,1000.0,1000.0627
100,1000.0,1000.0619
100,1000.0,1000.0632
100,1000.0,1000.0619
100,1000.0,1000.0619
100,1000.0,1000.0629
100,1000.0,1000.0658
100,1000.0,1000.0599
100,1000.0,1000.0622
100,1000.0,1000.0611
100,1000.0,1000.0624
100,1000.0,1000.0619
100,1000.0,1000.0622
100,1000.0,1000.0627
100,1000.0,1000.0622
100,1000.0,1000.0614
100,1000.0,1000.0627
100,1000.0,1000.0632
100,1000.0,1000.0624
100,1000.0,1000.0617
100,1000.0,1000.0622
100,1000.0,1000.0627
100,1000.0,1000.0622
100,1000.0,1000.0632
100,1000.0,1000.0619
100,1000.0,1000.0624
100,1000.0,1000.0622
100,1000.0,1000.0635
100,1000.0,1000.0635
100,1000.0,1000.0627
100,1000.0,1000.0629
100,1000.0,1000.0619
100,1000.0,1000.0622
100,1000.0,1000.0629
100,1000.0,1000.0629
100,1000.0,1000.0636
100,1000.0,1000.0619
100,1000.0,1000.0624
100,1000.0,1000.0624
100,1000.0,1000.0627
100,1000.0,1000.0624
100,1000.0,1000.0619
100,1000.0,1000.0624
100,1000.0,1000.0619
100,1000.0,1000.0627
100,1000.0,1000.0627
100,1000.0,1000.0619
100,1000.0,1000.0637
100,1000.0,1000.0632
100,1000.0,1000.0622
100,1000.0,1000.0614
100,1000.0,1000.0614
100,1000.0,1000.0629
100,1000.0,1000.0629
100,1000.0,1000.0624
100,1000.0,1000.0624
100,1000.0,1000.0627
100,1000.0,1000.0635
100,1000.0,1000.0629
100,1000.0,1000.0635
100,1000.0,1000.0622
100,1000.0,1000.0624
100,1000.0,1000.0622
100,1000.0,1000.0635
100,1000.0,1000.0635
100,1000.0,1000.0629
1000,1000.0,1000.1156
1000,1000.0,1000.1079
1000,1000.0,1000.1233
1000,1000.0,1000.1181
1000,1000.0,1000.1207
1000,1000.0,1000.1156
1000,1000.0,1000.1156
1000,1000.0,1000.1181
1000,1000.0,1000.1233
1000,1000.0,1000.1181
1000,1000.0,1000.1233
1000,1000.0,1000.113
1000,1000.0,1000.1207
1000,1000.0,1000.1181
1000,1000.0,1000.1156
1000,1000.0,1000.1181
1000,1000.0,1000.1104
1000,1000.0,1000.1156
1000,1000.0,1000.1156
1000,1000.0,1000.1207
1000,1000.0,1000.1156
1000,1000.0,1000.1156
1000,1000.0,1000.1284
1000,1000.0,1000.1156
1000,1000.0,1000.1156
1000,1000.0,1000.1156
1000,1000.0,1000.1207
1000,1000.0,1000.1181
1000,1000.0,1000.1207
1000,1000.0,1000.1156
1000,1000.0,1000.1181
1000,1000.0,1000.1181
1000,1000.0,1000.1207
1000,1000.0,1000.1143
1000,1000.0,1000.1117
1000,1000.0,1000.1104
1000,1000.0,1000.1156
1000,1000.0,1000.1233
1000,1000.0,1000.1233
1000,1000.0,1000.1207
1000,1000.0,1000.1156
1000,1000.0,1000.1233
1000,1000.0,1000.1181
1000,1000.0,1000.1156
1000,1000.0,1000.1156
1000,1000.0,1000.1079
1000,1000.0,1000.1207
1000,1000.0,1000.122
1000,1000.0,1000.1207
1000,1000.0,1000.1079
1000,1000.0,1000.1284
1000,1000.0,1000.1258
1000,1000.0,1000.1207
1000,1000.0,1000.1258
1000,1000.0,1000.1053
1000,1000.0,1000.1156
1000,1000.0,1000.1335
1000,1000.0,1000.1181
1000,1000.0,1000.1156
1000,1000.0,1000.113
1000,1000.0,1000.1284
1000,1000.0,1000.1233
1000,1000.0,1000.1156
1000,1000.0,1000.1181
1000,1000.0,1000.1156
1000,1000.0,1000.1207
1000,1000.0,1000.1207
1000,1000.0,1000.113
1000,1000.0,1000.1181
1000,1000.0,1000.113
1000,1000.0,1000.1181
1000,1000.0,1000.1156
1000,1000.0,1000.1156
1000,1000.0,1000.122
1000,1000.0,1000.1181
1000,1000.0,1000.1233
1000,1000.0,1000.1117
1000,1000.0,1000.1156
1000,1000.0,1000.1233
1000,1000.0,1000.1156
1000,1000.0,1000.1258
1000,1000.0,1000.1181
1000,1000.0,1000.113
1000,1000.0,1000.1207
1000,1000.0,1000.113
1000,1000.0,1000.1233
1000,1000.0,1000.1156
1000,1000.0,1000.1541
1000,1000.0,1000.095
1000,1000.0,1000.1207
1000,1000.0,1000.1207
1000,1000.0,1000.113
1000,1000.0,1000.1156
1000,1000.0,1000.1169
1000,1000.0,1000.1181
1000,1000.0,1000.1181
1000,1000.0,1000.1181
1000,1000.0,1000.1181
1000,1000.0,1000.1156
1000,1000.0,1000.1181
1000,2000.0,2000.222
1000,2000.0,2000.2271
1000,2000.0,2000.2271
1000,2000.0,2000.2348
1000,2000.0,2000.2233
1000,2000.0,2000.2297
1000,2000.0,2000.2246
1000,2000.0,2000.222
1000,2000.0,2000.2246
1000,2000.0,2000.222
1000,2000.0,2000.2271
1000,2000.0,2000.2271
1000,2000.0,2000.2271
1000,2000.0,2000.2271
1000,2000.0,2000.2297
1000,2000.0,2000.2271
1000,2000.0,2000.222
1000,2000.0,2000.2246
1000,2000.0,2000.2284
1000,2000.0,2000.2271
1000,2000.0,2000.2246
1000,2000.0,2000.2271
1000,2000.0,2000.2297
1000,2000.0,2000.2297
1000,2000.0,2000.2297
1000,2000.0,2000.2246
1000,2000.0,2000.2271
1000,2000.0,2000.2271
1000,2000.0,2000.2297
1000,2000.0,2000.2323
1000,2000.0,2000.2297
1000,2000.0,2000.222
1000,2000.0,2000.2297
1000,2000.0,2000.222
1000,2000.0,2000.2169
1000,2000.0,2000.2092
1000,2000.0,2000.222
1000,2000.0,2000.2271
1000,2000.0,2000.2194
1000,2000.0,2000.222
1000,2000.0,2000.222
1000,2000.0,2000.2169
1000,2000.0,2000.2348
1000,2000.0,2000.2374
1000,2000.0,2000.2246
1000,2000.0,2000.2271
1000,2000.0,2000.2271
1000,2000.0,2000.2297
1000,2000.0,2000.2297
1000,2000.0,2000.2246
1000,2000.0,2000.2246
1000,2000.0,2000.2297
1000,2000.0,2000.2297
1000,2000.0,2000.2297
1000,2000.0,2000.2271
1000,2000.0,2000.2297
1000,2000.0,2000.2323
1000,2000.0,2000.2271
1000,2000.0,2000.222
1000,2000.0,2000.2271
1000,2000.0,2000.222
1000,2000.0,2000.2297
1000,2000.0,2000.2323
1000,2000.0,2000.2271
1000,2000.0,2000.2246
1000,2000.0,2000.222
1000,2000.0,2000.2323
1000,2000.0,2000.222
1000,2000.0,2000.2271
1000,2000.0,2000.2271
1000,2000.0,2000.222
1000,2000.0,2000.2271
1000,2000.0,2000.2271
1000,2000.0,2000.2297
1000,2000.0,2000.2246
1000,2000.0,2000.2246
1000,2000.0,2000.2323
1000,2000.0,2000.2297
1000,2000.0,2000.2297
1000,2000.0,2000.2246
1000,2000.0,2000.2297
1000,2000.0,2000.2271
1000,2000.0,2000.2246
1000,2000.0,2000.222
1000,2000.0,2000.2374
1000,2000.0,2000.2348
1000,2000.0,2000.2271
1000,2000.0,2000.24
1000,2000.0,2000.2297
1000,2000.0,2000.2246
1000,2000.0,2000.24
1000,2000.0,2000.2271
1000,2000.0,2000.2297
1000,2000.0,2000.2323
1000,2000.0,2000.2246
1000,2000.0,2000.2297
1000,2000.0,2000.2271
1000,2000.0,2000.2297
1000,2000.0,2000.2323
1000,2000.0,2000.2271
1000,3000.0,3000.3159
1000,3000.0,3000.3159
1000,3000.0,3000.3184
1000,3000.0,3000.3159
1000,3000.0,3000.3133
1000,3000.0,3000.3107
1000,3000.0,3000.3184
1000,3000.0,3000.3133
1000,3000.0,3000.3159
1000,3000.0,3000.3159
1000,3000.0,3000.3133
1000,3000.0,3000.321
1000,3000.0,3000.3197
1000,3000.0,3000.3184
1000,3000.0,3000.3159
1000,3000.0,3000.3107
1000,3000.0,3000.3159
1000,3000.0,3000.321
1000,3000.0,3000.3159
1000,3000.0,3000.3107
1000,3000.0,3000.3133
1000,3000.0,3000.321
1000,3000.0,3000.3133
1000,3000.0,3000.3133
1000,3000.0,3000.3133
1000,3000.0,3000.3184
1000,3000.0,3000.3159
1000,3000.0,3000.3159
1000,3000.0,3000.321
1000,3000.0,3000.3107
1000,3000.0,3000.3184
1000,3000.0,3000.3107
1000,3000.0,3000.321
1000,3000.0,3000.3159
1000,3000.0,3000.3159
1000,3000.0,3000.3133
1000,3000.0,3000.3107
1000,3000.0,3000.3159
1000,3000.0,3000.3133
1000,3000.0,3000.3107
1000,3000.0,3000.3159
1000,3000.0,3000.3133
1000,3000.0,3000.3159
1000,3000.0,3000.3159
1000,3000.0,3000.3095
1000,3000.0,3000.3184
1000,3000.0,3000.3159
1000,3000.0,3000.3184
1000,3000.0,3000.3107
1000,3000.0,3000.3133
1000,3000.0,3000.3107
1000,3000.0,3000.3133
1000,3000.0,3000.3133
1000,3000.0,3000.3107
1000,3000.0,3000.3159
1000,3000.0,3000.3467
1000,3000.0,3000.2774
1000,3000.0,3000.3133
1000,3000.0,3000.3159
1000,3000.0,3000.3184
1000,3000.0,3000.321
1000,3000.0,3000.3107
1000,3000.0,3000.3107
1000,3000.0,3000.3133
1000,3000.0,3000.321
1000,3000.0,3000.3133
1000,3000.0,3000.3159
1000,3000.0,3000.3159
1000,3000.0,3000.3146
1000,3000.0,3000.3184
1000,3000.0,3000.3159
1000,3000.0,3000.3133
1000,3000.0,3000.3107
1000,3000.0,3000.3056
1000,3000.0,3000.3159
1000,3000.0,3000.3005
1000,3000.0,3000.3159
1000,3000.0,3000.3107
1000,3000.0,3000.3184
1000,3000.0,3000.3159
1000,3000.0,3000.3133
1000,3000.0,3000.3133
1000,3000.0,3000.3107
1000,3000.0,3000.3159
1000,3000.0,3000.3133
1000,3000.0,3000.3107
1000,3000.0,3000.3159
1000,3000.0,3000.3133
1000,3000.0,3000.3159
1000,3000.0,3000.3159
1000,3000.0,3000.321
1000,3000.0,3000.3133
1000,3000.0,3000.3133
1000,3000.0,3000.3133
1000,3000.0,3000.3159
1000,3000.0,3000.3159
1000,3000.0,3000.3184
1000,3000.0,3000.3159
1000,3000.0,3000.3133
1000,3000.0,3000.3159
1000,4000.0,4000.3616
1000,4000.0,4000.3616
1000,4000.0,4000.3642
1000,4000.0,4000.3667
1000,4000.0,4000.359
1000,4000.0,4000.3616
1000,4000.0,4000.359
1000,4000.0,4000.3642
1000,4000.0,4000.3667
1000,4000.0,4000.3616
1000,4000.0,4000.3667
1000,4000.0,4000.3565
1000,4000.0,4000.3667
1000,4000.0,4000.3693
1000,4000.0,4000.3642
1000,4000.0,4000.3642
1000,4000.0,4000.3667
1000,4000.0,4000.3693
1000,4000.0,4000.359
1000,4000.0,4000.3642
1000,4000.0,4000.3616
1000,4000.0,4000.3616
1000,4000.0,4000.3693
1000,4000.0,4000.3667
1000,4000.0,4000.3667
1000,4000.0,4000.359
1000,4000.0,4000.3642
1000,4000.0,4000.3642
1000,4000.0,4000.3616
1000,4000.0,4000.3616
1000,4000.0,4000.3642
1000,4000.0,4000.3616
1000,4000.0,4000.3642
1000,4000.0,4000.3642
1000,4000.0,4000.3642
1000,4000.0,4000.3642
1000,4000.0,4000.3642
1000,4000.0,4000.3719
1000,4000.0,4000.3642
1000,4000.0,4000.3693
1000,4000.0,4000.3539
1000,4000.0,4000.3693
1000,4000.0,4000.359
1000,4000.0,4000.359
1000,4000.0,4000.3642
1000,4000.0,4000.3616
1000,4000.0,4000.3667
1000,4000.0,4000.3642
1000,4000.0,4000.3616
1000,4000.0,4000.3642
1000,4000.0,4000.3616
1000,4000.0,4000.3616
1000,4000.0,4000.359
1000,4000.0,4000.3667
1000,4000.0,4000.3616
1000,4000.0,4000.359
1000,4000.0,4000.3667
1000,4000.0,4000.3616
1000,4000.0,4000.3616
1000,4000.0,4000.3616
1000,4000.0,4000.3642
1000,4000.0,4000.3667
1000,4000.0,4000.3616
1000,4000.0,4000.359
1000,4000.0,4000.3667
1000,4000.0,4000.3693
1000,4000.0,4000.3667
1000,4000.0,4000.3616
1000,4000.0,4000.3616
1000,4000.0,4000.3565
1000,4000.0,4000.3667
1000,4000.0,4000.3642
1000,4000.0,4000.3667
1000,4000.0,4000.3616
1000,4000.0,4000.359
1000,4000.0,4000.3667
1000,4000.0,4000.3744
1000,4000.0,4000.3616
1000,4000.0,4000.3616
1000,4000.0,4000.3616
1000,4000.0,4000.3667
1000,4000.0,4000.3667
1000,4000.0,4000.3616
1000,4000.0,4000.3706
1000,4000.0,4000.359
1000,4000.0,4000.3667
1000,4000.0,4000.3578
1000,4000.0,4000.359
1000,4000.0,4000.359
1000,4000.0,4000.359
1000,4000.0,4000.3693
1000,4000.0,4000.3642
1000,4000.0,4000.3565
1000,4000.0,4000.3642
1000,4000.0,4000.3654
1000,4000.0,4000.359
1000,4000.0,4000.3616
1000,4000.0,4000.3667
1000,4000.0,4000.359
1000,4000.0,4000.3667
1000,5000.0,5000.3716
1000,5000.0,5000.3767
1000,5000.0,5000.3793
1000,5000.0,5000.3793
1000,5000.0,5000.3742
1000,5000.0,5000.369
1000,5000.0,5000.3793
1000,5000.0,5000.3819
1000,5000.0,5000.3819
1000,5000.0,5000.3819
1000,5000.0,5000.3742
1000,5000.0,5000.3819
1000,5000.0,5000.3844
1000,5000.0,5000.3844
1000,5000.0,5000.3767
1000,5000.0,5000.3819
1000,5000.0,5000.3844
1000,5000.0,5000.3793
1000,5000.0,5000.3793
1000,5000.0,5000.3742
1000,5000.0,5000.3767
1000,5000.0,5000.387
1000,5000.0,5000.3793
1000,5000.0,5000.3844
1000,5000.0,5000.3742
1000,5000.0,5000.3793
1000,5000.0,5000.3793
1000,5000.0,5000.3767
1000,5000.0,5000.3819
1000,5000.0,5000.3844
1000,5000.0,5000.3819
1000,5000.0,5000.3947
1000,5000.0,5000.3844
1000,5000.0,5000.3844
1000,5000.0,5000.3921
1000,5000.0,5000.3819
1000,5000.0,5000.3844
1000,5000.0,5000.3947
1000,5000.0,5000.3793
1000,5000.0,5000.3742
1000,5000.0,5000.387
1000,5000.0,5000.3767
1000,5000.0,5000.3844
1000,5000.0,5000.3819
1000,5000.0,5000.3793
1000,5000.0,5000.3844
1000,5000.0,5000.387
1000,5000.0,5000.3844
1000,5000.0,5000.3793
1000,5000.0,5000.3793
1000,5000.0,5000.3844
1000,5000.0,5000.3793
1000,5000.0,5000.3793
1000,5000.0,5000.3819
1000,5000.0,5000.3767
1000,5000.0,5000.3806
1000,5000.0,5000.3819
1000,5000.0,5000.3793
1000,5000.0,5000.3793
1000,5000.0,5000.3767
1000,5000.0,5000.3844
1000,5000.0,5000.3793
1000,5000.0,5000.3793
1000,5000.0,5000.3742
1000,5000.0,5000.3819
1000,5000.0,5000.3793
1000,5000.0,5000.3844
1000,5000.0,5000.3819
1000,5000.0,5000.3177
1000,5000.0,5000.3819
1000,5000.0,5000.378
1000,5000.0,5000.3742
1000,5000.0,5000.3793
1000,5000.0,5000.3793
1000,5000.0,5000.387
1000,5000.0,5000.3767
1000,5000.0,5000.3793
1000,5000.0,5000.3819
1000,5000.0,5000.3819
1000,5000.0,5000.3819
1000,5000.0,5000.3793
1000,5000.0,5000.3767
1000,5000.0,5000.378
1000,5000.0,5000.3742
1000,5000.0,5000.3844
1000,5000.0,5000.3793
1000,5000.0,5000.3793
1000,5000.0,5000.3793
1000,5000.0,5000.3716
1000,5000.0,5000.3844
1000,5000.0,5000.3793
1000,5000.0,5000.3844
1000,5000.0,5000.3742
1000,5000.0,5000.3793
1000,5000.0,5000.387
1000,5000.0,5000.3793
1000,5000.0,5000.3819
1000,5000.0,5000.3793
1000,5000.0,5000.3742
1000,5000.0,5000.3793
1000,6000.0,6000.4081
1000,6000.0,6000.4055
1000,6000.0,6000.4132
1000,6000.0,6000.4029
1000,6000.0,6000.4055
1000,6000.0,6000.4081
1000,6000.0,6000.4132
1000,6000.0,6000.4132
1000,6000.0,6000.4081
1000,6000.0,6000.4004
1000,6000.0,6000.4055
1000,6000.0,6000.4158
1000,6000.0,6000.4055
1000,6000.0,6000.4029
1000,6000.0,6000.4029
1000,6000.0,6000.3952
1000,6000.0,6000.4055
1000,6000.0,6000.4004
1000,6000.0,6000.4029
1000,6000.0,6000.4029
1000,6000.0,6000.4055
1000,6000.0,6000.4132
1000,6000.0,6000.3978
1000,6000.0,6000.4055
1000,6000.0,6000.4029
1000,6000.0,6000.4029
1000,6000.0,6000.4106
1000,6000.0,6000.4004
1000,6000.0,6000.4055
1000,6000.0,6000.4029
1000,6000.0,6000.4029
1000,6000.0,6000.4081
1000,6000.0,6000.4029
1000,6000.0,6000.4055
1000,6000.0,6000.3978
1000,6000.0,6000.4055
1000,6000.0,6000.4029
1000,6000.0,6000.4106
1000,6000.0,6000.4029
1000,6000.0,6000.4029
1000,6000.0,6000.4081
1000,6000.0,6000.4055
1000,6000.0,6000.4106
1000,6000.0,6000.4055
1000,6000.0,6000.3991
1000,6000.0,6000.4081
1000,6000.0,6000.4029
1000,6000.0,6000.4081
1000,6000.0,6000.4081
1000,6000.0,6000.4055
1000,6000.0,6000.4106
1000,6000.0,6000.4029
1000,6000.0,6000.4158
1000,6000.0,6000.4093
1000,6000.0,6000.4081
1000,6000.0,6000.4029
1000,6000.0,6000.4183
1000,6000.0,6000.4081
1000,6000.0,6000.4029
1000,6000.0,6000.4029
1000,6000.0,6000.4055
1000,6000.0,6000.4081
1000,6000.0,6000.4081
1000,6000.0,6000.4004
1000,6000.0,6000.4081
1000,6000.0,6000.4132
1000,6000.0,6000.4081
1000,6000.0,6000.4004
1000,6000.0,6000.4004
1000,6000.0,6000.4055
1000,6000.0,6000.4081
1000,6000.0,6000.4106
1000,6000.0,6000.4209
1000,6000.0,6000.4055
1000,6000.0,6000.3952
1000,6000.0,6000.4081
1000,6000.0,6000.4055
1000,6000.0,6000.4081
1000,6000.0,6000.3901
1000,6000.0,6000.4081
1000,6000.0,6000.4055
